cluster_id,cluster_label,faulttype,subcategory,faultcause,ticket_count
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,การใช้งานของลูกค้า,69
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,ลูกค้าต้องการเปลี่ยน Modem,62
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,เหตุเสียใช้ได้ ก่อนช่างถึงบ้าน,56
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,CONFIG CHANGE,52
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,True iService-สมัครและลงชื่อเข้าใช้งาน ไม่ได้,แจ้งเสีย-Application True,,52
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,เหตุเสียใช้ได้ ก่อนช่างถึงบ้าน,37
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,True iService-ใช้งานไม่ได้,แจ้งเสีย-Application True,,36
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,ขัดข้อง/เสีย,31
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,ลูกค้าต้องการเปลี่ยน Modem,28
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,ลูกค้าเปลี่ยนใจ/ลูกค้าขอยกเลิกบริการเอง,27
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,การใช้งานของลูกค้า,23
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,ส่งงานไม่ถูกต้อง,17
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,CONFIG CHANGE,15
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,Reboot,15
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,ไม่ทราบสาเหตุ,13
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,ลูกค้าเปลี่ยนใจ/ลูกค้าขอยกเลิกบริการเอง,13
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,เปิด Website ไม่ได้บาง Web,CONFIG CHANGE/BUG FIRMWARE,11
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,Modemไม่ lock/ไม่ Synch/High Loss,10
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,Monitor เหตุเสียครบตามเงื่อนไข,10
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,ขัดข้อง/เสีย,10
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,ทดสอบและอธิบายลูกค้า,10
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,CONFIG CHANGE,9
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,สายหัก/สายงอ/สายถูกดึงรั้ง,9
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,True iService-หน้า Home ไม่แสดงข้อมูล/แสดงไม่ถูกต้อง,แจ้งเสีย-Application True,,8
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,Modemไม่ lock/ไม่ Synch/High Loss,7
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,ไม่ทราบสาเหตุ,6
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,Call source code status Not Ok,โทรเข้า-ออก,CONFIG CHANGE/BUG FIRMWARE,6
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,True iService-ปัญหา-ประวัติการชำระ/ประวัติการใช้งาน,แจ้งเสีย-Application True,,6
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,ลูกค้าเปลี่ยนใจ/ลูกค้าขอยกเลิกบริการเอง,5
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,ไม่พบปัญหาการใช้งานแล้ว,5
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,Ticket มีการระบุให้เปลี่ยนอุปกรณ์,5
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,การไฟฟ้าย้ายแนว/จัดระเบียบสาย,5
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,Monitor เหตุเสียครบตามเงื่อนไข,4
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,ทดสอบและอธิบายลูกค้า,4
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,รถเกี่ยว,4
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ติดตั้ง Mesh เป็น AP(พร้อมเก็บAPกลับ),บริการหลังการขาย,ส่งงานไม่ถูกต้อง,4
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,อุปกรณ์คืนค่าโรงงาน,4
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,ไฟไม่เข้า,4
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,Monitor เหตุเสียครบตามเงื่อนไข,3
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,ส่งงานไม่ถูกต้อง,3
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,Ticket มีการระบุให้เปลี่ยนอุปกรณ์,3
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,เปลี่ยน process การทำงาน,3
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,Modem ไม่รองรับ Package ลูกค้า,3
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,ขัดข้อง/เสีย,3
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,เหตุเสียใช้ได้ ก่อนช่างถึงบ้าน,3
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,ไฟไม่เข้า,3
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,มีเสียงผิดปกติในตัวโมเด็ม,3
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,Modem ไม่รองรับ Package ลูกค้า,3
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,เปิด Website ไม่ได้บาง Web,ไม่พบปัญหาการใช้งานแล้ว,2
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,เปลี่ยน process การทำงาน,2
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,อุปกรณ์คืนค่าโรงงาน,2
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ใช้โปรแกรมอื่นไม่ได้ (ระบุชื่อโปรแกรม),Connectได้แต่มีปัญหา,,2
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,BUG FIRMWARE,2
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,Mari AI-พบปัญหาการใช้งาน,แจ้งเสีย-web content /tools,,2
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ใช้งานบาง Program/App ไม่ได้,FTTR-Connectได้ แต่มีปัญหา,,2
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,CONFIG.PARAMETER ไม่ถูกต้อง,2
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,ทดสอบและอธิบายลูกค้า,2
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,CONFIG CHANGE/BUG FIRMWARE,2
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,Switch on/off เสีย/ชำรุดแตกหัก,2
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,มีค่า Loss สูง,2
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,CONFIG.PARAMETER ไม่ถูกต้อง,2
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,Voice ไม่ติด (ไฟ Phone ไม่ติด),1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,หัวสายสำเร็จSC-APC เสีย,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,ไฟไหม้,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,ไม่ทราบสาเหตุ,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,ไม่ตรงรุ่น,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),เปิด Website ไม่ได้บาง Web,CONFIG CHANGE/BUG FIRMWARE,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,Costomer Knowledge,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,Soft-X Unregistered,โทรเข้า-ออก,BUG FIRMWARE,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),เปิด Web ไม่ได้,CONFIG.PARAMETER ไม่ถูกต้อง,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,Modemไม่ lock/ไม่ Synch/High Loss,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,Area Manager เห็นชอบให้มีการเปลี่ยน CPE,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,ลูกค้าแจ้งขอยกเลิกบริการ,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,หัวสายสำเร็จSC-APC เสีย,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,มีเสียงผิดปกติในตัวโมเด็ม,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,FTTR-ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,ไฟไม่เข้า,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,CONFIG.PARAMETER ไม่ถูกต้อง,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,CONFIG CHANGE/BUG FIRMWARE,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,Mesh pair ไม่สำเร็จ,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,เทศบาลตัดแต่งต้นไม้,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,เหตุเสียภายใน 90 วัน,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,เปิด Web ไม่ได้,CONFIG.PARAMETER ไม่ถูกต้อง,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,Switch on/off เสีย/ชำรุดแตกหัก,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,Reboot,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ใช้โปรแกรมอื่นไม่ได้ (ระบุชื่อโปรแกรม),Connectได้แต่มีปัญหา,CONFIG CHANGE,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,True iService-Login ไม่สำเร็จ,แจ้งเสีย-Application True,,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,เหตุเสียภายใน 90 วัน,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,บุคคลเจตนาร้าย-ตัดทำลายข่ายสาย,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,ส่งงานไม่ถูกต้อง,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,LAN เสีย,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,เปิด Website ไม่ได้บาง Web,CONFIG.PARAMETER ไม่ถูกต้อง,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,อุปกรณ์คืนค่าโรงงาน,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาระบบ,ใช้งานบาง Program/App ไม่ได้,Costomer Knowledge,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,ปัญหาการใช้งานของลูกค้า,ใช้งานบาง Program/App ไม่ได้,Modem แตกหัก/สีผิดสภาพเดิม,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,อุปกรณ์ลูกค้า (device),ใช้งานบาง Program/App ไม่ได้,หัวสายสำเร็จSC-APC หลวม /ไม่สนิท,1
46,ปัญหาระบบ | ใช้งานบาง Program/App ไม่ได้ | เหตุเสียใช้ได้ ก่,Trade In-Download & Install ไม่ได้,แจ้งเสีย-Application True,,1
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,การใช้งานของลูกค้า,277
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,อุปกรณ์ Hang,172
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,CONFIG CHANGE,146
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,ไฟไม่เข้า,99
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,ลูกค้าต้องการเปลี่ยน TrueID TV Box,94
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,เหตุเสียใช้ได้ ก่อนช่างถึงบ้าน,80
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,ขัดข้อง/เสีย,68
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,Remote ไม่ทำงาน,46
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,ลูกค้าเปลี่ยนใจ/ลูกค้าขอยกเลิกบริการเอง,45
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,Monitor เหตุเสียครบตามเงื่อนไข,34
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,ค่าสัญญาณดี ภาพค้าง/ ขาดหาย,34
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,อุปกรณ์คืนค่าโรงงาน,30
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,ค่าสัญญาณดี ไม่มีภาพ/ ไม่มีเสียง,18
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,BUG FIRMWARE,17
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,ไม่ทราบสาเหตุ,13
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,ลูกค้าต้องการเปลี่ยน Hybrid Box,11
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,ส่งงานไม่ถูกต้อง,9
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,ไม่พบปัญหาการใช้งานแล้ว,9
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,wifi ของกล่องเสีย,8
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,ทดสอบและอธิบายลูกค้า,7
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,Port HDMI/AV/optical/usb เสีย,5
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,เปลี่ยน process การทำงาน,5
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,Connect WiFi ไม่ได้/ไม่พบ SSID,4
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,ลูกค้าต้องการเปลี่ยน Set Top Box,4
47,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง | TrueID,อุปกรณ์เปิดติด - Logo Trueid TV/Android TV หมุนค้าง,TrueIDTV-ปัญหาอุปกรณ์,ลูกค้าต้องการเปลี่ยน Modem,3
